code,name,enname,pct_chg_exact,limit_up_count,up_count,up_true_count,limit_up_used,open,high,low,close,pre_close,change,amplitude,vol,amount,sector,turnover_rate,volume_ratio,ma_3,pct_chg_3,ma_5,pct_chg_5,ma_10,pct_chg_10
601898,中煤能源,China Coal Energy Company Limited,4.7,0,1,1,False,4.72,4.9,4.7,4.9,4.68,0.22,4.27,270957.94,130759.312,SH,0.2961,3.14,4.75,4.93,4.73,4.7,4.76,2.73
601900,南方传媒,"Southern Publishing and Media Co.,Ltd.",0.8,0,1,0,False,8.73,8.81,8.65,8.8,8.73,0.07,1.83,15186.76,13283.88,SH,0.1707,0.83,8.79,0.23,8.81,1.27,8.8,0.34
601901,方正证券,"Founder Securities Co.,Ltd.",0.61,0,1,0,False,6.56,6.6,6.52,6.6,6.56,0.04,1.22,91141.67,59863.853,SH,0.1107,0.96,6.57,0.46,6.58,0.3,6.57,-1.64
601918,新集能源,"China Coal Xinji Energy Co.,Ltd",4.99,0,1,2,False,3.44,3.58,3.44,3.58,3.41,0.17,4.11,574778.58,202401.747,SH,2.2188,1.54,3.49,6.23,3.43,10.15,3.35,12.58
601919,中远海控,"COSCO SHIPPING Holdings Co., Ltd.",3.62,0,1,0,False,4.68,4.89,4.67,4.87,4.7,0.17,4.68,208250.87,100136.736,SH,0.2727,1.39,4.77,1.46,4.8,-1.02,4.81,-0.61
601928,凤凰传媒,Jiangsu Phoenix Publishing&Media Corporation Limited,0.14,0,1,0,False,7.26,7.28,7.18,7.27,7.26,0.01,1.38,34940.26,25299.193,SH,0.1373,0.58,7.28,-0.68,7.31,1.25,7.25,-0.14
601929,吉视传媒,"Jishi Media Co., Ltd.",1.97,0,1,0,False,2.03,2.08,2.02,2.07,2.03,0.04,2.96,138577.38,28512.356,SH,0.4454,1.32,2.05,2.48,2.04,5.08,2.01,4.02
601952,苏垦农发,"Jiangsu Provincial Agricultural Reclamation and Development Co.,Ltd.",0.46,0,1,0,False,6.54,6.6,6.48,6.58,6.55,0.03,1.83,57847.93,37858.88,SH,1.4133,0.87,6.57,-0.75,6.58,1.54,6.54,1.39
601958,金钼股份,"Jinduicheng Molybdenum Co.,Ltd.",1.26,0,1,1,False,7.15,7.3,7.13,7.23,7.14,0.09,2.38,117793.7,85288.831,SH,0.3651,1.2,7.2,1.26,7.17,4.03,7.03,3.29
601966,玲珑轮胎,"Shandong Linglong Tyre Co.,Ltd.",3.5,0,1,1,False,20.94,21.75,20.88,21.59,20.86,0.73,4.17,77123.41,165534.424,SH,0.6427,1.17,21.28,-0.51,21.41,-0.51,21.26,6.41
601969,海南矿业,"Hainan Mining Co., Ltd",4.34,0,1,1,False,5.36,5.53,5.34,5.53,5.3,0.23,3.58,64851.0,35430.606,SH,0.3318,2.86,5.38,3.36,5.38,3.95,5.33,5.53
601975,招商南油,Nanjing Tanker Corporation,1.44,0,1,0,False,2.78,2.84,2.77,2.82,2.78,0.04,2.52,296464.66,83429.282,SH,1.5615,1.26,2.8,-0.35,2.81,0.71,2.8,0.71
601988,中国银行,Bank of China Limited,1.11,0,1,0,False,3.61,3.66,3.61,3.65,3.61,0.04,1.39,851332.02,309921.46,SH,0.0404,1.12,3.63,0.83,3.63,0.83,3.63,0.27
601989,中国重工,China Shipbuilding Industry Company Limited,0.38,0,1,0,False,5.25,5.29,5.24,5.29,5.27,0.02,0.95,315077.59,166007.343,SH,0.1716,0.89,5.28,1.15,5.27,1.54,5.23,1.15
601990,南京证券,"Nanjing Securities Co.,Ltd.",1.04,0,1,2,False,7.7,7.77,7.63,7.77,7.69,0.08,1.82,181011.5,139476.794,SH,0.8783,0.86,7.74,-0.26,7.79,-1.02,7.8,-0.26
601996,丰林集团,"Guangxi Fenglin Wood Industry Group Co., Ltd",1.11,0,1,0,False,2.71,2.76,2.69,2.74,2.71,0.03,2.58,83754.42,22857.298,SH,0.7786,1.58,2.73,0.37,2.73,0.37,2.72,1.86
601997,贵阳银行,"Bank of Guiyang Co.,Ltd.",2.12,0,1,2,False,9.02,9.24,8.99,9.17,8.98,0.19,2.78,190139.87,173629.38,SH,0.6194,1.44,9.08,0.22,9.15,-2.13,9.24,-1.4
601998,中信银行,China CITIC Bank Corporation Limited,1.0,0,1,2,False,6.02,6.08,6.0,6.07,6.01,0.06,1.33,167499.92,101300.15,SH,0.0525,1.01,6.03,1.0,6.04,-0.82,6.08,-1.78
603001,奥康国际,"Zhejiang Aokang Shoes Co.,Ltd.",0.11,0,1,0,False,8.83,8.85,8.72,8.84,8.83,0.01,1.47,4997.0,4400.063,SH,0.1246,0.81,8.84,-0.9,8.88,-0.11,8.92,-2.64
603002,宏昌电子,Epoxy Base Electronic Material Corporation Limited,0.52,0,1,0,False,3.83,3.9,3.83,3.89,3.87,0.02,1.81,26824.5,10408.33,SH,0.4366,0.71,3.88,0.78,3.89,0.52,3.9,-2.02
603007,花王股份,Flower King Eco-Engineering Inc.,2.04,0,1,1,False,6.4,6.5,6.35,6.5,6.37,0.13,2.35,9037.5,5809.744,SH,0.2711,0.78,6.42,0.78,6.45,1.56,6.46,-0.15
603008,喜临门,"Xilinmen Furniture Co., Ltd",1.97,0,1,1,False,14.29,14.74,14.22,14.5,14.22,0.28,3.66,52003.0,75388.525,SH,1.3423,0.66,14.56,-2.95,14.72,-3.01,14.72,-1.29
603011,合锻智能,"Hefei Metalforming Intelligent Manufacturing Co., Ltd.",1.04,0,1,1,False,4.84,4.86,4.74,4.86,4.81,0.05,2.49,32615.6,15730.808,SH,0.7265,0.62,4.88,-1.42,4.92,-2.41,4.9,0.62
603013,亚普股份,"Yapp Automotive Systems Co.,Ltd.",3.54,0,1,0,False,15.28,16.2,15.07,16.09,15.54,0.55,7.27,71396.85,112180.746,SH,11.8995,1.16,15.86,-1.17,16.07,-3.31,16.26,0.19
603015,弘讯科技,"Ningbo Techmation Co., Ltd.",0.34,0,1,0,False,5.87,5.91,5.82,5.89,5.87,0.02,1.53,4062.0,2384.159,SH,0.1005,0.62,5.89,-1.83,5.93,0.68,5.93,-0.34
603017,中衡设计,"ARTS Group Co.,Ltd",1.69,0,1,0,False,10.08,10.27,10.03,10.25,10.08,0.17,2.38,8148.6,8316.018,SH,0.3019,1.33,10.15,0.79,10.15,2.6,10.13,1.18
603028,赛福天,"Jiangsu Safety Wire Rope Co., Ltd.",1.49,0,1,0,False,10.68,11.15,10.68,10.89,10.73,0.16,4.38,11882.0,12962.822,SH,0.5381,0.9,10.81,-1.0,10.92,-0.82,11.07,-3.03
603033,三维股份,"Zhejiang Sanwei Rubber Item Co.,Ltd.",1.18,0,1,0,False,17.42,18.08,17.41,17.99,17.78,0.21,3.77,6421.45,11522.385,SH,0.8294,1.02,17.89,-0.5,17.99,0.06,18.0,-3.49
603035,常熟汽饰,"Changshu Automotive Trim Co., Ltd.",2.41,0,1,0,False,9.94,10.33,9.92,10.19,9.95,0.24,4.12,58996.11,59871.271,SH,3.4257,1.14,10.04,2.31,10.03,2.0,9.99,6.81
603045,福达合金,"Fuda Alloy Materials Co.,Ltd",1.06,0,1,0,False,14.07,14.25,13.85,14.24,14.09,0.15,2.84,20464.66,28860.352,SH,2.1557,0.88,14.25,-1.32,14.4,-2.33,14.61,-6.81
603055,台华新材,"Zhe Jiang Taihua New Material Co., Ltd",0.31,0,1,1,False,6.39,6.39,6.31,6.38,6.36,0.02,1.26,7065.31,4488.3,SH,0.5008,0.77,6.38,-2.0,6.44,-2.15,6.48,-2.3
603063,禾望电气,"Shenzhen Hopewind Electric Co.,Ltd.",1.37,0,1,1,False,8.1,8.35,8.08,8.15,8.04,0.11,3.36,14616.0,11926.483,SH,0.5725,1.0,8.12,1.49,8.11,1.37,8.14,-2.98
603066,音飞储存,"Nanjing Inform Storage Equipment (Group) Co., Ltd.",0.42,0,1,0,False,7.12,7.19,7.07,7.15,7.12,0.03,1.69,14023.0,10000.044,SH,0.4663,0.61,7.17,-1.11,7.21,-1.24,7.29,-4.79
603079,圣达生物,"Zhejiang Shengda Bio-Pharm Co.,Ltd.",0.52,0,1,0,False,34.54,35.65,34.2,34.92,34.74,0.18,4.17,14594.8,51042.535,SH,3.9973,0.57,35.25,-8.87,36.8,-18.79,39.1,-12.68
603080,新疆火炬,"Xinjiang Torch Gas Co.,Ltd",0.06,0,1,0,False,16.11,16.43,16.03,16.12,16.11,0.01,2.48,22640.71,36627.424,SH,2.5954,1.06,16.18,-3.42,16.45,-4.62,16.85,-10.29
603081,大丰实业,"Zhejiang Dafeng Industrial Co., Ltd.",3.3,0,1,0,False,16.81,17.78,16.68,17.54,16.98,0.56,6.48,218301.01,377736.14,SH,28.0859,1.32,17.21,1.39,17.12,5.66,16.71,9.83
603089,正裕工业,"ADD Industry (Zhejiang) Co., Ltd",0.49,0,1,0,False,12.21,12.6,12.21,12.42,12.36,0.06,3.16,4884.17,6060.597,SH,1.0709,0.8,12.39,-1.51,12.48,1.47,12.36,1.39
603090,宏盛股份,"Wuxi Hongsheng Heat Exchanger Manufacturing Co., Ltd.",4.09,0,1,0,False,15.3,16.15,15.26,16.04,15.41,0.63,5.78,13319.0,21000.173,SH,1.3319,1.9,15.75,1.84,15.8,-0.37,15.76,4.56
603098,森特股份,"Center International Group Co.,Ltd.",1.94,0,1,0,False,10.22,10.49,10.22,10.49,10.29,0.2,2.62,6026.6,6250.434,SH,0.8034,1.01,10.39,2.14,10.37,1.65,10.44,-2.42
603099,长白山,"Changbai Mountain Tourism Co.,Ltd",1.44,0,1,5,False,8.47,8.48,8.3,8.47,8.35,0.12,2.16,8789.0,7370.884,SH,0.3296,0.98,8.42,-0.12,8.48,-1.85,8.52,-1.17
603100,川仪股份,"Chongqing Chuanyi Automation Co.,Ltd.",2.25,0,1,1,False,8.02,8.18,7.99,8.18,8.0,0.18,2.37,13830.22,11205.277,SH,0.3501,1.41,8.08,2.25,8.06,2.76,8.0,1.74
603103,横店影视,"Hengdian Entertainment Co., Ltd",2.57,0,1,2,False,15.17,15.57,14.94,15.54,15.15,0.39,4.16,24834.49,38063.534,SH,3.347,0.97,15.33,1.57,15.28,5.0,14.97,6.44
603110,东方材料,"New East New Materials Co.,Ltd",1.65,0,1,1,False,14.55,14.94,14.5,14.78,14.54,0.24,3.03,10473.4,15441.831,SH,1.9288,0.74,14.76,-0.47,14.83,-0.34,14.87,-2.57
603113,金能科技,"Jinneng Science&Technology Co.,Ltd",3.36,0,1,1,False,10.23,10.59,10.22,10.47,10.13,0.34,3.65,98092.93,102502.458,SH,2.9558,3.12,10.28,1.16,10.29,3.15,10.23,3.66
603115,海星股份,"Nantong Haixing Electronics Co., Ltd.",5.01,0,1,1,True,20.95,23.03,20.95,21.99,20.94,1.05,9.93,88686.53,193430.486,SH,17.0551,1.13,21.61,0.0,21.76,10.01,21.15,7.85
603116,红蜻蜓,"Zhejiang Red Dragonfly Footwear Co.,Ltd.",0.3,0,1,0,False,6.7,6.75,6.66,6.73,6.71,0.02,1.34,6408.4,4298.032,SH,0.1112,0.65,6.75,-1.17,6.79,-2.6,6.87,-1.46
603117,万林物流,"Jiangsu Wanlin Modern Logistics Co., Ltd.",0.56,0,1,0,False,3.58,3.62,3.56,3.62,3.6,0.02,1.67,31572.4,11343.694,SH,0.4987,1.13,3.62,-0.28,3.63,0.84,3.62,0.0
603126,中材节能,Sinoma Energy Conservation Ltd.,2.36,0,1,1,False,4.67,4.8,4.65,4.77,4.66,0.11,3.22,41663.94,19758.625,SH,0.6825,1.9,4.7,1.92,4.7,1.71,4.72,-1.45
603128,华贸物流,CTS International Logistics Corporation Limited,0.17,0,1,2,False,6.06,6.09,5.95,6.06,6.05,0.01,2.31,79472.9,47905.812,SH,0.7853,0.8,6.07,-1.46,6.13,-1.78,6.2,-8.6
603129,春风动力,"Zhejiang Cfmoto Power Co.,Ltd",1.24,0,1,2,False,37.18,37.78,35.62,37.46,37.0,0.46,5.84,30719.2,112830.513,SH,4.6829,1.28,37.45,-1.42,37.95,-3.5,38.06,4.26
603156,养元饮品,"Hebei Yangyuan Zhihui Beverage Co., Ltd.",2.33,0,1,0,False,28.7,29.47,28.65,29.4,28.73,0.67,2.85,35489.74,103506.832,SH,0.555,1.07,29.16,0.38,29.1,2.51,28.86,2.8
603167,渤海轮渡,"Bohai Ferry Group Co., Ltd.",1.05,0,1,0,False,9.48,9.59,9.45,9.58,9.48,0.1,1.48,37177.16,35380.82,SH,0.8065,0.67,9.55,1.7,9.48,3.34,9.25,7.04
603168,莎普爱思,"Zhejiang Shapuaisi Pharmaceutical Co., Ltd.",0.14,0,1,0,False,7.33,7.42,7.27,7.36,7.35,0.01,2.04,9931.32,7290.861,SH,0.334,1.06,7.38,-1.74,7.42,0.55,7.35,1.24
603177,德创环保,"Zhejiang Tuna Environmental Science & Technology Co.,Ltd.",1.34,0,1,1,False,9.86,10.0,9.69,9.82,9.69,0.13,3.2,11431.77,11248.775,SH,1.8513,1.16,9.8,0.0,9.83,-0.41,9.83,0.0
603178,圣龙股份,"Ningbo Shenglong Automotive Powertrain System Co.,Ltd",0.2,0,1,0,False,9.88,9.94,9.75,9.9,9.88,0.02,1.92,5403.35,5324.967,SH,1.0602,0.49,9.9,-0.2,9.9,1.02,10.18,-10.97
603179,新泉股份,"Jiangsu Xinquan Automotive Trim Co.,Ltd.",5.23,0,1,1,False,16.8,17.92,16.23,17.52,16.65,0.87,10.15,49051.95,83828.716,SH,5.0907,0.86,17.2,1.62,17.24,3.24,16.99,12.38
603183,建研院,"Suzhou Institute of Building Science Group Co.,Ltd",1.04,0,1,0,False,10.53,10.65,10.36,10.64,10.53,0.11,2.75,14954.32,15775.625,SH,1.4383,1.11,10.6,-0.19,10.64,1.04,10.65,-1.21
603187,海容冷链,"Qingdao Hiron Commercial Cold Chain Co., Ltd.",0.07,0,1,1,False,29.85,29.92,29.38,29.79,29.77,0.02,1.81,6250.25,18476.394,SH,2.2322,0.57,29.93,-3.12,30.34,-5.43,30.88,-6.61
603199,九华旅游,"Anhui Jiuhuashan Tourism Development Co., Ltd.",0.18,0,1,1,False,22.15,22.18,21.93,22.09,22.05,0.04,1.13,1853.46,4087.447,SH,0.1675,0.7,22.15,-0.99,22.26,-0.99,22.35,-3.79
603203,快克股份,"QUICK INTELLIGENT EQUIPMENT CO.,LTD.",0.5,0,1,0,False,20.08,20.47,20.04,20.25,20.15,0.1,2.13,3035.44,6143.07,SH,0.195,0.84,20.22,-1.03,20.32,-0.2,20.23,-0.88
603223,恒通股份,"Hengtong Logistics Co.,Ltd.",0.16,0,1,0,False,6.1,6.19,6.02,6.14,6.13,0.01,2.77,7138.52,4356.807,SH,0.2529,0.95,6.14,1.49,6.12,1.99,6.15,0.66
603225,新凤鸣,"Xinfengming Group Co.,Ltd",2.16,0,1,0,False,11.6,11.85,11.58,11.85,11.6,0.25,2.33,22504.8,26397.371,SH,1.3505,1.32,11.72,0.42,11.72,3.4,11.59,2.6
603269,海鸥股份,"Jiangsu Seagull Cooling Tower Co.,Ltd.",0.08,0,1,2,False,13.19,13.23,13.07,13.17,13.16,0.01,1.22,4621.78,6080.402,SH,0.7821,0.68,13.2,-1.05,13.28,-1.35,13.4,-3.23
603298,杭叉集团,"Hangcha Group Co.,Ltd.",2.87,0,1,1,False,12.56,12.92,12.43,12.91,12.55,0.36,3.9,21951.51,28021.371,SH,1.2868,0.74,12.74,1.25,12.81,-2.64,13.1,-1.15
603299,苏盐井神,"Jiang Su Suyan Jingshen Co.,Ltd",0.93,0,1,1,False,6.44,6.51,6.38,6.49,6.43,0.06,2.02,31895.5,20617.278,SH,0.5701,0.95,6.5,0.15,6.5,2.04,6.47,-0.31
603315,福鞍股份,"Liaoning Fu-An Heavy Industry Co.,Ltd",1.25,0,1,2,False,11.24,11.39,11.11,11.31,11.17,0.14,2.51,8862.0,9974.779,SH,0.4029,0.82,11.29,-0.26,11.34,0.18,11.36,-1.65
603316,诚邦股份,"Chengbang Eco-Environment Co.,Ltd.",1.76,0,1,4,False,9.76,9.94,9.6,9.82,9.65,0.17,3.52,29168.2,28577.53,SH,2.7759,1.63,9.71,3.37,9.63,3.37,9.49,10.71
603323,苏农银行,"Jiangsu Suzhou Rural Commercial Bank Co.,Ltd",1.0,0,1,0,False,4.99,5.05,4.97,5.04,4.99,0.05,1.6,93599.17,46986.868,SH,1.0663,1.19,5.01,0.8,5.02,0.2,5.04,-2.14
603333,尚纬股份,"Sunway Co., Ltd.",1.44,0,1,0,False,10.25,10.58,10.14,10.55,10.4,0.15,4.23,48235.23,50061.798,SH,0.9391,0.62,10.45,-0.09,10.73,-9.44,10.98,-0.47
603335,迪生力,Guangdong Dcenti Auto-Parts Stock Limited Company,0.42,0,1,0,False,4.76,4.79,4.7,4.78,4.76,0.02,1.89,19075.57,9070.269,SH,0.938,0.8,4.79,-0.42,4.79,1.27,4.78,-0.62
603338,浙江鼎力,"Zhejiang Dingli Machinery Co.,Ltd.",5.07,0,1,3,False,65.02,68.24,64.25,67.98,64.7,3.28,6.17,29824.5,198627.089,SH,0.8601,2.13,66.09,3.98,66.02,1.72,65.76,4.88
603359,东珠生态,"Dongzhu Ecological Environment Protection Co.,Ltd",0.07,0,1,0,False,14.75,14.81,14.64,14.76,14.75,0.01,1.15,2826.8,4168.916,SH,0.1848,0.61,14.76,-0.74,14.82,-1.01,14.88,-1.6
603365,水星家纺,"Shanghai Shuixing Home Textile Co., Ltd",0.95,0,1,1,False,14.75,14.94,14.72,14.84,14.7,0.14,1.5,19417.87,28822.659,SH,2.192,0.86,14.86,-1.2,14.95,-2.18,15.16,-3.13
603366,日出东方,"Solareast Holdings Co., Ltd.",0.98,0,1,0,False,4.06,4.12,4.02,4.12,4.08,0.04,2.45,64617.7,26364.745,SH,0.8077,0.46,4.12,0.24,4.14,-1.44,4.19,4.04
603369,今世缘,"Jiangsu King's Luck Brewery Joint-Stock Co., Ltd.",0.17,0,1,0,False,29.48,29.7,28.86,29.59,29.54,0.05,2.84,75876.88,221365.319,SH,0.6048,1.1,30.01,-5.85,30.55,-4.55,30.78,-5.43
603385,惠达卫浴,"Huida Sanitary Ware Co., Ltd",0.31,0,1,0,False,9.56,9.59,9.41,9.59,9.56,0.03,1.88,24280.0,23068.671,SH,0.9206,0.72,9.6,-0.72,9.68,-1.74,9.85,-4.29
603388,元成股份,"Yuancheng Environment Co., Ltd.",1.89,0,1,1,False,7.44,7.55,7.43,7.54,7.4,0.14,1.62,19348.67,14519.264,SH,1.5836,1.77,7.45,1.75,7.44,3.43,7.31,7.87
603393,新天然气,"Xinjiang Xintai Natural Gas Co.,Ltd.",0.8,0,1,0,False,26.06,26.78,26.06,26.33,26.12,0.21,2.76,58153.26,153521.24,SH,2.5961,0.8,26.45,-5.19,26.94,-4.01,27.51,-5.96
603396,金辰股份,"Yingkou Jinchen Machinery Co., Ltd.",0.71,0,1,0,False,16.94,17.09,16.63,17.07,16.95,0.12,2.71,4060.0,6846.246,SH,0.9186,0.98,16.99,1.13,17.02,0.59,17.04,-1.44
603421,鼎信通讯,Qingdao Topscomm Communication Inc.,0.07,0,1,2,False,15.25,15.35,15.06,15.18,15.17,0.01,1.91,17735.61,26971.573,SH,0.382,0.67,15.3,-0.52,15.29,0.46,15.1,1.13
603466,风语筑,"Shanghai Fengyuzhu Exhibition Co., Ltd.",1.81,0,1,0,False,13.27,13.6,13.11,13.51,13.27,0.24,3.69,54956.0,73755.651,SH,6.1666,0.8,13.43,0.0,13.51,0.67,13.97,-18.17
603496,恒为科技,EmbedWay Technologies (Shanghai) Corporation,2.34,0,1,1,False,18.69,19.2,18.5,18.8,18.37,0.43,3.81,38710.98,72904.178,SH,3.544,0.88,18.57,-3.34,18.57,10.46,17.85,7.92
603499,翔港科技,"Shanghai Sunglow Packaging Technology Co., Ltd.",4.7,0,1,2,False,14.38,15.23,14.1,14.69,14.03,0.66,8.05,42423.36,62778.169,SH,11.9411,4.34,14.29,3.09,14.3,4.48,14.22,4.11
603500,祥和实业,"Zhejiang Tiantai Xianghe Industrial Co., Ltd.",0.17,0,1,1,False,12.08,12.12,11.83,12.08,12.06,0.02,2.4,6739.2,8043.129,SH,1.3371,1.02,12.1,-1.31,12.16,-1.06,12.15,0.5
603506,南都物业,"NACITY PROPERTY SERVICE GROUP CO.,LTD",0.17,0,1,0,False,22.79,23.6,21.68,23.06,23.02,0.04,8.34,44521.76,101531.247,SH,13.2775,1.22,23.47,2.95,23.04,5.49,22.01,14.67
603507,振江股份,"Jiangsu Zhenjiang New Energy Equipment Co., Ltd.",2.09,0,1,0,False,18.62,19.14,18.61,19.01,18.62,0.39,2.85,4741.92,8949.188,SH,0.59,0.69,18.96,0.64,18.96,0.85,18.9,2.92
603517,绝味食品,"Juewei Food Co., Ltd",1.63,0,1,0,False,43.32,44.39,41.81,44.39,43.68,0.71,5.91,44932.28,194510.384,SH,1.7032,0.71,44.49,-4.23,44.84,-1.07,44.91,-1.18
603518,锦泓集团,"Jinhong Fashion Group Co.,Ltd",2.8,0,1,0,False,6.42,6.61,6.39,6.61,6.43,0.18,3.42,19000.2,12379.429,SH,0.7648,1.54,6.53,1.54,6.54,2.64,6.54,-1.34
603520,司太立,"Zhejiang Starry Pharmaceutical Co., Ltd.",1.35,0,1,0,False,38.6,40.3,37.32,39.18,38.66,0.52,7.71,40315.55,157436.516,SH,2.4012,1.32,39.21,-4.42,39.72,-1.36,39.73,0.88
603528,多伦科技,DuoLun Technology Corporation Ltd.,1.24,0,1,0,False,6.47,6.55,6.45,6.55,6.47,0.08,1.55,24276.68,15779.408,SH,0.3902,0.92,6.52,0.0,6.52,3.64,6.46,0.61
603538,美诺华,"Ningbo Menovo Pharmaceutical Co., Ltd.",1.47,0,1,2,False,23.82,24.44,23.41,24.11,23.76,0.35,4.34,46404.6,111486.367,SH,5.0727,0.86,24.05,-1.43,24.2,-0.54,23.94,1.3
603567,珍宝岛,"Heilongjiang ZBD Pharmaceutical Co.,Ltd.",0.09,0,1,2,False,11.44,11.44,11.3,11.38,11.37,0.01,1.23,4118.02,4671.34,SH,0.0485,0.88,11.4,-1.13,11.44,-0.18,11.41,0.35
603569,长久物流,"Beijing Changjiu Logistics Co.,Ltd",0.2,0,1,2,False,10.14,10.2,10.05,10.11,10.09,0.02,1.49,8723.27,8821.274,SH,0.1557,0.8,10.12,-0.2,10.16,-1.08,10.21,-4.44
603578,三星新材,"Zhejiang Three Stars New Materials Co.,Ltd.",2.23,0,1,2,False,18.99,19.23,18.74,19.22,18.8,0.42,2.61,4598.0,8737.647,SH,1.4414,1.94,18.95,1.8,18.96,2.51,18.76,3.33
603580,艾艾精工,"Aa Industrial Belting (Shanghai) Co., Ltd",0.93,0,1,2,False,11.84,11.92,11.7,11.92,11.81,0.11,1.86,3494.8,4120.242,SH,0.8276,0.92,11.89,-0.5,11.95,0.17,11.92,-1.0
603585,苏利股份,"Suli Co., Ltd.",1.14,0,1,2,False,19.4,19.58,19.27,19.55,19.33,0.22,1.6,6372.03,12423.812,SH,1.18,0.9,19.43,-1.36,19.58,0.05,19.59,-2.35
603586,金麒麟,"Shandong Gold Phoenix Co.,Ltd",2.62,0,1,1,False,15.7,16.07,15.4,16.07,15.66,0.41,4.28,11401.2,18049.102,SH,1.2068,1.23,15.87,1.97,15.88,2.62,15.82,-2.61
603589,口子窖,"Anhui Kouzi Distillery Co.,Ltd.",0.6,0,1,0,False,53.27,53.8,50.9,53.75,53.43,0.32,5.43,52334.4,273786.856,SH,0.8722,1.38,53.63,-1.77,53.86,0.34,54.16,-3.88
603596,伯特利,"Bethel Automotive Safety Systems Co.,Ltd",0.52,0,1,1,False,19.38,19.48,18.8,19.2,19.1,0.1,3.56,36010.47,69090.795,SH,2.0776,0.66,19.34,-3.9,19.59,-0.62,18.98,9.97
603606,东方电缆,"Ningbo Orient Wires & Cables Co.,Ltd.",0.3,0,1,0,False,10.0,10.14,9.84,10.09,10.06,0.03,2.98,56465.49,56556.772,SH,0.8839,1.17,10.12,-0.69,10.18,-2.23,10.3,-3.81
603608,天创时尚,"Top Score Fashion Co.,Ltd.",1.98,0,1,1,False,6.07,6.17,5.96,6.17,6.05,0.12,3.47,19164.8,11658.099,SH,0.6053,1.46,6.11,0.49,6.13,1.15,6.17,-4.64
603609,禾丰牧业,"Liaoning Wellhope Agri-Tech Joint Stock Co., Ltd.",0.42,0,1,0,False,11.89,12.08,11.89,11.97,11.92,0.05,1.59,37197.5,44540.178,SH,0.4475,0.75,12.05,-1.97,12.18,-3.93,12.52,-8.42
603612,索通发展,"Sunstone Development Co., Ltd.",1.77,0,1,0,False,10.02,10.44,10.02,10.33,10.15,0.18,4.14,41643.71,42876.518,SH,2.3283,1.55,10.21,2.18,10.19,1.77,10.09,7.05
603616,韩建河山,"Beijing Hanjian Heshan Pipeline Co.,Ltd.",1.89,0,1,0,False,7.9,8.11,7.9,8.08,7.93,0.15,2.65,13347.01,10725.84,SH,0.455,0.94,8.0,0.87,8.04,0.37,8.04,0.37
603619,中曼石油,"Zhongman Petroleum and Natural Gas Group Corp.,Ltd.",2.23,0,1,0,False,13.88,14.65,13.71,14.23,13.92,0.31,6.75,52896.0,74971.566,SH,3.6907,1.5,14.02,5.1,13.87,4.33,13.73,3.27
603626,科森科技,"Kunshan Kersen Science & Technology Co.,Ltd",0.25,0,1,2,False,8.12,8.32,8.02,8.1,8.08,0.02,3.71,27099.07,22087.997,SH,1.7137,0.42,8.18,-5.04,8.34,-0.86,8.1,4.52
603630,拉芳家化,"Lafang China Co.,Ltd",0.8,0,1,0,False,12.43,12.54,12.22,12.53,12.43,0.1,2.57,7724.8,9554.333,SH,0.9502,1.04,12.52,-0.63,12.54,1.13,12.52,-1.1
603636,南威软件,"Linewell Software Co., Ltd.",0.19,0,1,1,False,10.71,10.77,10.52,10.58,10.56,0.02,2.37,37552.26,39945.651,SH,0.7158,0.71,10.64,-1.76,10.72,-0.66,10.74,-2.94
603639,海利尔,"Hailir Pesticides and Chemicals group Co.,Ltd.",0.24,0,1,3,False,24.68,24.7,24.41,24.65,24.59,0.06,1.18,8289.66,20362.896,SH,1.5148,0.5,24.67,-0.64,24.85,-1.71,25.31,-5.08
603648,畅联股份,"Shanghai Shine-Link International Logistics Co., Ltd.",0.92,0,1,1,False,9.81,9.89,9.69,9.89,9.8,0.09,2.04,20268.0,19874.586,SH,0.7419,0.83,9.87,-1.49,9.93,-0.1,10.02,-6.26
603650,彤程新材,"Red Avenue New Materials Group Co., Ltd.",1.72,0,1,2,False,16.36,16.64,16.06,16.53,16.25,0.28,3.57,27525.16,45136.127,SH,2.6408,1.38,16.4,1.72,16.37,2.73,16.57,-3.33
603656,泰禾光电,"Hefei Taihe Optoelectronic Technology Co., Ltd.",0.77,0,1,1,False,14.35,14.55,14.27,14.38,14.27,0.11,1.96,1632.72,2349.372,SH,0.2578,0.87,14.39,-0.76,14.43,0.91,14.35,-2.18
603658,安图生物,"Autobio Diagnostics Co., Ltd.",0.37,0,1,1,False,99.73,102.7,97.63,99.6,99.23,0.37,5.11,28500.27,284683.78,SH,0.6786,1.42,102.7,-8.96,105.22,-6.04,105.6,-5.95
603662,柯力传感,"Keli Sensing Technology (Ningbo) Co.,Ltd.",1.57,0,1,3,False,47.45,48.14,46.1,47.86,47.12,0.74,4.33,34063.04,161373.049,SH,11.4114,0.67,47.94,-2.19,48.26,6.03,47.24,4.2
603667,五洲新春,"Zhejiang XCC Group Co.,Ltd",1.74,0,1,2,False,8.1,8.19,8.0,8.19,8.05,0.14,2.36,13925.2,11272.87,SH,0.5292,1.14,8.12,4.07,8.02,4.87,7.99,2.5
603669,灵康药业,"Lionco Pharmaceutical Group Co.,Ltd.",2.26,0,1,1,False,7.08,7.25,7.01,7.23,7.07,0.16,3.39,16473.19,11830.258,SH,0.3233,1.08,7.14,1.83,7.13,4.03,7.06,1.83
